ensembl_gene_id chromosome_name start_position end_position
4926 ENSG00000285755 2 57289648 57380132
4927 ENSG00000285777 1 173596060 173669837
4928 ENSG00000285778 1 73787370 73915340
4929 ENSG00000285779 1 153959151 153975887
4930 ENSG00000285782 1 83397555 83425353
4931 ENSG00000285802 1 23576436 23593621
4932 ENSG00000285808 1 72793104 72854475
4933 ENSG00000285812 1 1097585 1104598
4934 ENSG00000285823 1 25041136 25047404
4935 ENSG00000285839 1 52020153 52033350
4936 ENSG00000285847 1 184607599 184672166
4937 ENSG00000285851 1 84498350 84556688
4938 ENSG00000285853 1 16515034 16521788
4939 ENSG00000285857 2 61527340 61529160
4940 ENSG00000285867 1 153586813 153606283
4941 ENSG00000285872 2 10287704 10302485
4942 ENSG00000285873 1 22142850 22157401
4943 ENSG00000285876 2 13000953 13331683
4944 ENSG00000285894 1 188013642 188144768
4945 ENSG00000285898 2 40591285 40679604
4946 ENSG00000285910 1 178511563 178513051
4947 ENSG00000285922 1 98052077 98054592
4948 ENSG00000285923 1 108661533 108666246
4949 ENSG00000285925 2 37339957 37343796
4950 ENSG00000285928 1 78022565 78024861
4951 ENSG00000285954 1 53344031 53365473
4952 ENSG00000285981 1 104998406 105032365
4953 ENSG00000285984 2 30887626 30897387
4954 ENSG00000285986 1 196850283 196884793
4955 ENSG00000001617 3 50155045 50189075
4956 ENSG00000002549 4 17577198 17607972
4957 ENSG00000002587 4 11393150 11429564
4958 ENSG00000003137 2 72129238 72147862
4959 ENSG00000003393 2 201700267 201782112
4960 ENSG00000003400 2 201182872 201229428
4961 ENSG00000003402 2 201116154 201176687
4962 ENSG00000003436 2 187464230 187565760
4963 ENSG00000003756 3 50088919 50119021
4964 ENSG00000004399 3 129555214 129606676
4965 ENSG00000004468 4 15778275 15853232
4966 ENSG00000004534 3 49940007 50100045
4967 ENSG00000004838 3 50341110 50345732
4968 ENSG00000005436 2 75652000 75710985
4969 ENSG00000005448 2 74421678 74425755
4970 ENSG00000006607 2 241356285 241494841
4971 ENSG00000007001 2 157876702 158136154
4972 ENSG00000007062 4 15963076 16084378
4973 ENSG00000007402 3 50362613 50504244
4974 ENSG00000008226 3 38039205 38124025
4975 ENSG00000008300 3 48636463 48662886
4976 ENSG00000008324 3 42581840 42596934
4977 ENSG00000008952 3 169966635 169998373
4978 ENSG00000010256 3 48599002 48610976
4979 ENSG00000010282 3 42692663 42702824
4980 ENSG00000010318 3 52410660 52423641
4981 ENSG00000010319 3 52433035 52445103
4982 ENSG00000010322 3 52455118 52493068
4983 ENSG00000010327 3 52495338 52524495
4984 ENSG00000011198 3 43690108 43734371
4985 ENSG00000011376 3 45388561 45554726
4986 ENSG00000011523 2 65056366 65087004
4987 ENSG00000012171 3 50267558 50277546
4988 ENSG00000012223 3 46435645 46485234
4989 ENSG00000013288 4 6575189 6623362
4990 ENSG00000013293 3 170459548 170586075
4991 ENSG00000013297 3 170418868 170454733
4992 ENSG00000013441 2 200853009 200864691
4993 ENSG00000013810 4 1712858 1745171
4994 ENSG00000014257 3 132317369 132368298
4995 ENSG00000014641 2 63588609 63607197
4996 ENSG00000015568 2 109792758 109857705
4997 ENSG00000016391 3 53812335 53846419
4998 ENSG00000016864 3 52694486 52706032
4999 ENSG00000017260 3 130850595 131016712
5000 ENSG00000018280 2 218382029 218396894
5001 ENSG00000018408 3 149517235 149736714
5002 ENSG00000018510 2 177392746 177567024
5003 ENSG00000018607 2 132304806 132326855
5004 ENSG00000019169 2 118942194 118994660
5005 ENSG00000021826 2 210477682 210679107
5006 ENSG00000023228 2 206114817 206159509
5007 ENSG00000023330 3 52198086 52214327
5008 ENSG00000030419 2 212999691 213152427
5009 ENSG00000031081 3 119294383 119420714
5010 ENSG00000033867 3 27372721 27484420
5011 ENSG00000034510 2 84905656 84906671
5012 ENSG00000034533 3 131013875 131027649
5013 ENSG00000035141 2 70295975 70302090
5014 ENSG00000036054 3 100260992 100325251
5015 ENSG00000036257 2 224470150 224585397
5016 ENSG00000036828 3 122183668 122291629
5017 ENSG00000038219 4 13568738 13627725
5018 ENSG00000040933 2 98444854 98594392
5019 ENSG00000041802 3 194640791 194672463
5020 ENSG00000041880 3 51942345 51948867
5021 ENSG00000042304 2 227610090 227648606
5022 ENSG00000042445 2 85341955 85354531
5023 ENSG00000042493 2 85394753 85418432
5024 ENSG00000043093 3 182938074 182985953
5025 ENSG00000044524 3 89107621 89482134
5026 ENSG00000047457 3 149162410 149221829
5027 ENSG00000047662 4 17629306 17781621
5028 ENSG00000047849 3 47850690 48089272
5029 ENSG00000048342 4 15469865 15601552
5030 ENSG00000048991 2 135531455 135725270
5031 ENSG00000051341 3 121431431 121545988
5032 ENSG00000051382 3 138652698 138834928
5033 ENSG00000053524 3 183178041 183428778
5034 ENSG00000054219 2 159803355 159904756
5035 ENSG00000054356 2 219289623 219309648
5036 ENSG00000055044 2 202265736 202303661
5037 ENSG00000055955 3 52812962 52830688
5038 ENSG00000055957 3 52777595 52792068
5039 ENSG00000056736 3 53846568 53865794
5040 ENSG00000057019 3 98795941 98901695
5041 ENSG00000058056 3 179653032 179804366
5042 ENSG00000058063 3 182793503 182921629
5043 ENSG00000058262 3 128051641 128071683
5044 ENSG00000058866 3 186105668 186362234
5045 ENSG00000059728 2 69897688 69942945
5046 ENSG00000060971 3 38103129 38137242
5047 ENSG00000061676 2 182909115 183038858
5048 ENSG00000061938 3 195863364 195911945
5049 ENSG00000063660 2 240435663 240468076
5050 ENSG00000063978 4 2462220 2625320
5051 ENSG00000064012 2 201233443 201361836
5052 ENSG00000064225 3 98732236 98821201
5053 ENSG00000064835 3 87259404 87276584
5054 ENSG00000064933 2 189784085 189877629
5055 ENSG00000064989 2 187341964 187448460
5056 ENSG00000065371 3 123968521 123992178
5057 ENSG00000065413 2 196967017 197311173
5058 ENSG00000065485 3 123067025 123225227
5059 ENSG00000065518 3 120596328 120602507
5060 ENSG00000065534 3 123610049 123884332
5061 ENSG00000065548 2 186486253 186509361
5062 ENSG00000065802 2 238426742 238452250
5063 ENSG00000065911 2 74186172 74217565
5064 ENSG00000066032 2 79185231 80648861
5065 ENSG00000066248 2 232878701 233013256
5066 ENSG00000066405 3 137998735 138033655
5067 ENSG00000066422 3 101648889 101677135
5068 ENSG00000067066 2 230415942 230545606
5069 ENSG00000067560 3 49359139 49412998
5070 ENSG00000068001 3 50317790 50322782
5071 ENSG00000068024 2 239048168 239401654
5072 ENSG00000068028 3 50329782 50340980
5073 ENSG00000068078 4 1793293 1808872
5074 ENSG00000068615 2 86213993 86338083
5075 ENSG00000068654 2 86020216 86106155
5076 ENSG00000068745 3 48688003 48740353
5077 ENSG00000068885 3 160256986 160399880
5078 ENSG00000069849 3 141876124 141926549
5079 ENSG00000070087 3 149964904 150050788
5080 ENSG00000070476 3 126437601 126475891
5081 ENSG00000070950 3 8775402 8963773
5082 ENSG00000071051 2 105744912 105894274
5083 ENSG00000071054 2 101696850 101894690
5084 ENSG00000071073 2 98619106 98731132
5085 ENSG00000071082 2 101002229 101024032
5086 ENSG00000071127 4 10074339 10116949
5087 ENSG00000071282 3 8501807 8574668
5088 ENSG00000071677 2 237566574 237567175
5089 ENSG00000071794 3 149030127 149086554
5090 ENSG00000071909 2 170178145 170655171
5091 ENSG00000071967 2 171522247 171558129
5092 ENSG00000072080 2 234050679 234077134
5093 ENSG00000072135 2 130356045 130375405
5094 ENSG00000072163 2 127638381 127681786
5095 ENSG00000072182 2 219514170 219538772
5096 ENSG00000072195 2 219434843 219493629
5097 ENSG00000072274 3 196027183 196082096
5098 ENSG00000072756 3 3126933 3150879
5099 ENSG00000072832 4 5748084 5893086
5100 ENSG00000072840 4 5711201 5814305
5101 ENSG00000072858 3 113532555 113629575
5102 ENSG00000073111 3 127598410 127622436
5103 ENSG00000073282 3 189631389 189897276
5104 ENSG00000073711 3 135965728 136147894
5105 ENSG00000073734 2 168915498 169031324
5106 ENSG00000073737 2 169064789 169096167
5107 ENSG00000073792 3 185643130 185825042
5108 ENSG00000073803 3 185282941 185489094
5109 ENSG00000073849 3 186930325 187078553
5110 ENSG00000074047 2 120735623 120992653
5111 ENSG00000074054 2 121337776 121649476
5112 ENSG00000074211 4 6320578 6563600
5113 ENSG00000074416 3 127689062 128052190
5114 ENSG00000074582 2 218658764 218663443
5115 ENSG00000075292 2 71276561 71435069
5116 ENSG00000075340 2 70607618 70768225
5117 ENSG00000075420 3 172039578 172401669
5118 ENSG00000075568 2 97756333 97995948
5119 ENSG00000075651 3 171600404 171810950
5120 ENSG00000075711 3 197042560 197299330
5121 ENSG00000075785 3 128693669 128825942
5122 ENSG00000075884 2 143091362 143768352
5123 ENSG00000075886 2 131476119 131482934
5124 ENSG00000075914 3 44975241 45036066
5125 ENSG00000075975 3 12557057 12586208
5126 ENSG00000076003 2 135839626 135876443
5127 ENSG00000076201 3 47381011 47413435
5128 ENSG00000076242 3 36993350 37050846
5129 ENSG00000077044 2 233354494 233472104
5130 ENSG00000077092 3 24687887 25597932
5131 ENSG00000077097 3 25597984 25664907
5132 ENSG00000077232 2 182716255 182794464
5133 ENSG00000077380 2 171687409 171750158
5134 ENSG00000078018 2 209424047 209734118
5135 ENSG00000078070 3 183015218 183116075
5136 ENSG00000078081 3 183122215 183163839
5137 ENSG00000078098 2 162170684 162245151
5138 ENSG00000079150 2 178463664 178478600
5139 ENSG00000079156 2 178194481 178402893
5140 ENSG00000079246 2 216107464 216206303
5141 ENSG00000079257 3 158645822 158672648
5142 ENSG00000079263 2 230203110 230313215
5143 ENSG00000079308 2 217799588 218033982
5144 ENSG00000080200 3 97822011 97944984
5145 ENSG00000080224 3 96814581 97761532
5146 ENSG00000080293 2 119439843 119525301
5147 ENSG00000080345 2 151409883 151508013
5148 ENSG00000080819 3 98579446 98593648
5149 ENSG00000080822 3 98497912 98523066
5150 ENSG00000081052 2 227002714 227164453
5151 ENSG00000081148 3 101222546 101320575
5152 ENSG00000081154 3 101574180 101594465
5153 ENSG00000081307 3 132654446 132679794
5154 ENSG00000081320 2 196133583 196176503
5155 ENSG00000081479 2 169127109 169362534
5156 ENSG00000082126 2 201644870 201698694
5157 ENSG00000082146 2 201387858 201480846
5158 ENSG00000082153 2 200810594 200827338
5159 ENSG00000082258 2 134918235 134959342
5160 ENSG00000082438 2 164653624 164843679
5161 ENSG00000082684 3 122909082 123028605
5162 ENSG00000082701 3 119821321 120094994
5163 ENSG00000082781 3 124761948 124901418
5164 ENSG00000082929 4 5524569 5527801
5165 ENSG00000082996 3 149812770 149962139
5166 ENSG00000083937 3 87227271 87255556
5167 ENSG00000084090 2 96184859 96208827
5168 ENSG00000085274 3 169773396 169789716
5169 ENSG00000085276 3 169083499 169663775
5170 ENSG00000085449 2 223855716 223945357
5171 ENSG00000085978 2 233210051 233295674
5172 ENSG00000085982 2 233475520 233566782
5173 ENSG00000087008 4 8366282 8440723
5174 ENSG00000087266 4 2793071 2841098
5175 ENSG00000087269 4 2937933 2963406
5176 ENSG00000087274 4 2843844 2930076
5177 ENSG00000087338 2 69829660 69881384
5178 ENSG00000088179 2 119759922 119984899
5179 ENSG00000088205 2 117814691 117832377
5180 ENSG00000088538 3 50674927 51384198
5181 ENSG00000088543 3 50558025 50571027
5182 ENSG00000088726 3 12733528 12769457
5183 ENSG00000088727 3 47227998 47283451
5184 ENSG00000090097 3 51957454 51974016
5185 ENSG00000090316 4 1289887 1340147
5186 ENSG00000090402 3 164978898 165078496
5187 ENSG00000090512 3 186635969 186653141
5188 ENSG00000090520 3 186567403 186585800
5189 ENSG00000090530 3 189956728 190122437
5190 ENSG00000090534 3 184371935 184381968
5191 ENSG00000090539 3 184380073 184390736
5192 ENSG00000091181 3 3066324 3126613
5193 ENSG00000091317 3 32481312 32502852
5194 ENSG00000091409 2 172427354 172506459
5195 ENSG00000091428 2 172735274 173052893
5196 ENSG00000091436 2 173075435 173268015
5197 ENSG00000091513 3 133746040 133796641
5198 ENSG00000091527 3 133573686 133590261
5199 ENSG00000091972 3 112332347 112362812
5200 ENSG00000091986 3 112596797 112649530
5201 ENSG00000092345 3 16586792 16670306
5202 ENSG00000093167 3 37052626 37183689
5203 ENSG00000093183 3 42547969 42601080
5204 ENSG00000093217 3 38346760 38421348
5205 ENSG00000109501 4 6269849 6303265
5206 ENSG00000109519 4 7058895 7068064
5207 ENSG00000109625 4 8592660 8619759
5208 ENSG00000109667 4 9771153 10054936
5209 ENSG00000109684 4 10486395 10684768
5210 ENSG00000109685 4 1871393 1982207
5211 ENSG00000109705 4 13540830 13544508
5212 ENSG00000109736 4 2930561 2934834
5213 ENSG00000109743 4 15703065 15738313
5214 ENSG00000109758 4 3441968 3449486
5215 ENSG00000109805 4 17810979 17844865
5216 ENSG00000113790 3 185190624 185281990
5217 ENSG00000113805 3 74262568 74614659
5218 ENSG00000113810 3 160399274 160434954
5219 ENSG00000113811 3 53884417 53891885
5220 ENSG00000113812 3 53867066 53882152
5221 ENSG00000113838 3 186546067 186570543
5222 ENSG00000113845 3 119498547 119525090
5223 ENSG00000113851 3 3144628 3179727
5224 ENSG00000113889 3 186717348 186744410
5225 ENSG00000113905 3 186660216 186678234
5226 ENSG00000113916 3 187721377 187745725
5227 ENSG00000113924 3 120628172 120682269
5228 ENSG00000113946 3 190322541 190412138
5229 ENSG00000113966 3 97764521 97801229
5230 ENSG00000113971 3 132680609 132722432
5231 ENSG00000114013 3 122055362 122121139
5232 ENSG00000114019 3 134355347 134375479
5233 ENSG00000114021 3 100334739 100361635
5234 ENSG00000114023 3 122384161 122412334
5235 ENSG00000114026 3 9749944 9788219
5236 ENSG00000114030 3 122421902 122514945
5237 ENSG00000114054 3 136250340 136337896
5238 ENSG00000114098 3 138187248 138298384
5239 ENSG00000114107 3 138494344 138594538
5240 ENSG00000114113 3 139452884 139480747
5241 ENSG00000114115 3 139517434 139539829
5242 ENSG00000114120 3 140941830 140980995
5243 ENSG00000114124 3 141763408 141819352
5244 ENSG00000114125 3 141738249 141747560
5245 ENSG00000114126 3 141944428 142149544
5246 ENSG00000114127 3 142306607 142448062
5247 ENSG00000114166 3 20040446 20154404
5248 ENSG00000114200 3 165772904 165837462
5249 ENSG00000114204 3 167441914 167478972
5250 ENSG00000114209 3 167683298 167734939
5251 ENSG00000114248 3 169839172 169869935
5252 ENSG00000114251 3 55465715 55490539
5253 ENSG00000114268 3 48517684 48562015
5254 ENSG00000114270 3 48564073 48595329
5255 ENSG00000114279 3 192139390 192767764
5256 ENSG00000114302 3 48744597 48847874
5257 ENSG00000114315 3 194136148 194138732
5258 ENSG00000114316 3 49277144 49340712
5259 ENSG00000114331 3 195274745 195443044
5260 ENSG00000114346 3 172750682 172821474
5261 ENSG00000114349 3 50191610 50197696
5262 ENSG00000114353 3 50226292 50259362
5263 ENSG00000114354 3 100709295 100748964
5264 ENSG00000114378 3 50299890 50312381
5265 ENSG00000114383 3 50320027 50328251
5266 ENSG00000114388 3 50347330 50350826
5267 ENSG00000114391 3 101681091 101686718
5268 ENSG00000114395 3 50350845 50358460
5269 ENSG00000114405 3 62319015 62336213
5270 ENSG00000114416 3 180868141 180982753
5271 ENSG00000114423 3 105655461 105869552
5272 ENSG00000114439 3 107522936 107811339
5273 ENSG00000114446 3 108160812 108222435
5274 ENSG00000114450 3 179396088 179451476
5275 ENSG00000114455 3 108296490 108378285
5276 ENSG00000114473 3 197889077 197960142
5277 ENSG00000114480 3 81489703 81761645
5278 ENSG00000114487 3 108958248 109118134
5279 ENSG00000114491 3 124730433 124749273
5280 ENSG00000114503 3 196935402 196942594
5281 ENSG00000114520 3 125446650 125520202
5282 ENSG00000114529 3 112086335 112131004
5283 ENSG00000114541 3 69168782 69542583
5284 ENSG00000114544 3 126006357 126101561
5285 ENSG00000114547 3 125969160 125983454
5286 ENSG00000114554 3 126982693 127037389
5287 ENSG00000114573 3 113747033 113812056
5288 ENSG00000114626 3 127672935 127680926
5289 ENSG00000114631 3 127629185 127672802
5290 ENSG00000114638 3 119173517 119205143
5291 ENSG00000114646 3 47562238 47580792
5292 ENSG00000114648 3 47282917 47346816
5293 ENSG00000114650 3 47413681 47477126
5294 ENSG00000114654 3 129001304 129040742
5295 ENSG00000114656 3 128909866 129002690
5296 ENSG00000114670 3 131026850 131350465
5297 ENSG00000114686 3 131462212 131502983
5298 ENSG00000114698 3 146192335 146251179
5299 ENSG00000114735 3 50569152 50596168
5300 ENSG00000114737 3 50606489 50611774
5301 ENSG00000114738 3 50611520 50649291
5302 ENSG00000114739 3 38453890 38493142
5303 ENSG00000114742 3 39052013 39096671
5304 ENSG00000114744 3 149738472 149752495
5305 ENSG00000114745 3 39095222 39108369
5306 ENSG00000114757 3 179794958 180037053
5307 ENSG00000114767 3 51933429 51941904
5308 ENSG00000114770 3 183919934 184017939
5309 ENSG00000114771 3 151814073 151828488
5310 ENSG00000114779 3 51968510 51983409
5311 ENSG00000114784 3 40309707 40312424
5312 ENSG00000114786 3 51974706 51989183
5313 ENSG00000114790 3 154121003 154257827
5314 ENSG00000114796 3 183635610 183684519
5315 ENSG00000114805 3 155375580 155745071
5316 ENSG00000114812 3 42489299 42537573
5317 ENSG00000114841 3 52316319 52400492
5318 ENSG00000114850 3 156539553 156555149
5319 ENSG00000114853 3 42653697 42667580
5320 ENSG00000114854 3 52451100 52454041
5321 ENSG00000114857 3 42600655 42648735
5322 ENSG00000114859 3 184346185 184361650
5323 ENSG00000114861 3 70954693 71583978
5324 ENSG00000114867 3 184314495 184335358
5325 ENSG00000114902 3 52704955 52711148
5326 ENSG00000114904 3 52708444 52770946
5327 ENSG00000114923 2 219627394 219641980
5328 ENSG00000114933 2 205993721 206086303
5329 ENSG00000114942 2 206159585 206162928
5330 ENSG00000114948 2 206443532 206621127
5331 ENSG00000114956 2 73926826 73958961
5332 ENSG00000114978 2 74152528 74178898
5333 ENSG00000114982 2 96593170 96642787
5334 ENSG00000114988 2 96705929 96740064
5335 ENSG00000114993 2 74425835 74442422
5336 ENSG00000114999 2 112482156 112541739
5337 ENSG00000115008 2 112773925 112784493
5338 ENSG00000115009 2 227805739 227817564
5339 ENSG00000115020 2 208266255 208358746
5340 ENSG00000115041 2 95297327 95386077
5341 ENSG00000115042 2 95402708 95416616
5342 ENSG00000115053 2 231453531 231483641
